foodId,brandName,productName,petType,imageUrl,purchaseUrl
170,위스카스(Whiskas),키튼 닭고기 건사료 (새끼고양이),CAT,,https://search.shopping.naver.com/search/all?query=%EC%9C%84%EC%8A%A4%EC%B9%B4%EC%8A%A4%20%ED%82%A4%ED%8A%BC%20%EB%8B%AD%EA%B3%A0%EA%B8%B0%20%EA%B1%B4%EC%82%AC%EB%A3%8C%20%28%EC%83%88%EB%81%BC%EA%B3%A0%EC%96%91%EC%9D%B4%29
171,위스카스(Whiskas),어덜트 닭고기 파우치 (고양이),CAT,,https://search.shopping.naver.com/search/all?query=%EC%9C%84%EC%8A%A4%EC%B9%B4%EC%8A%A4%20%EC%96%B4%EB%8D%9C%ED%8A%B8%20%EB%8B%AD%EA%B3%A0%EA%B8%B0%20%ED%8C%8C%EC%9A%B0%EC%B9%98%20%28%EA%B3%A0%EC%96%91%EC%9D%B4%29
172,위스카스(Whiskas),어덜트 참치 파우치 (고양이),CAT,,https://search.shopping.naver.com/search/all?query=%EC%9C%84%EC%8A%A4%EC%B9%B4%EC%8A%A4%20%EC%96%B4%EB%8D%9C%ED%8A%B8%20%EC%B0%B8%EC%B9%98%20%ED%8C%8C%EC%9A%B0%EC%B9%98%20%28%EA%B3%A0%EC%96%91%EC%9D%B4%29
173,내추럴코어(Natural Core),오가닉 100 어덜트 치킨 건사료 (고양이),CAT,,https://search.shopping.naver.com/search/all?query=%EB%82%B4%EC%B6%94%EB%9F%B4%EC%BD%94%EC%96%B4%20%EC%98%A4%EA%B0%80%EB%8B%89%20100%20%EC%96%B4%EB%8D%9C%ED%8A%B8%20%EC%B9%98%ED%82%A8%20%EA%B1%B4%EC%82%AC%EB%A3%8C%20%28%EA%B3%A0%EC%96%91%EC%9D%B4%29
174,내추럴코어(Natural Core),에코 그레인프리 연어 건사료 (고양이),CAT,,https://search.shopping.naver.com/search/all?query=%EB%82%B4%EC%B6%94%EB%9F%B4%EC%BD%94%EC%96%B4%20%EC%97%90%EC%BD%94%20%EA%B7%B8%EB%A0%88%EC%9D%B8%ED%94%84%EB%A6%AC%20%EC%97%B0%EC%96%B4%20%EA%B1%B4%EC%82%AC%EB%A3%8C%20%28%EA%B3%A0%EC%96%91%EC%9D%B4%29
175,내추럴코어(Natural Core),에코 그레인프리 참치 건사료 (고양이),CAT,,https://search.shopping.naver.com/search/all?query=%EB%82%B4%EC%B6%94%EB%9F%B4%EC%BD%94%EC%96%B4%20%EC%97%90%EC%BD%94%20%EA%B7%B8%EB%A0%88%EC%9D%B8%ED%94%84%EB%A6%AC%20%EC%B0%B8%EC%B9%98%20%EA%B1%B4%EC%82%AC%EB%A3%8C%20%28%EA%B3%A0%EC%96%91%EC%9D%B4%29
176,내추럴코어(Natural Core),오가닉 100 키튼 치킨 건사료 (새끼고양이),CAT,,https://search.shopping.naver.com/search/all?query=%EB%82%B4%EC%B6%94%EB%9F%B4%EC%BD%94%EC%96%B4%20%EC%98%A4%EA%B0%80%EB%8B%89%20100%20%ED%82%A4%ED%8A%BC%20%EC%B9%98%ED%82%A8%20%EA%B1%B4%EC%82%AC%EB%A3%8C%20%28%EC%83%88%EB%81%BC%EA%B3%A0%EC%96%91%EC%9D%B4%29
177,내추럴코어(Natural Core),멀티 프로테인 어덜트 건사료 (고양이),CAT,,https://search.shopping.naver.com/search/all?query=%EB%82%B4%EC%B6%94%EB%9F%B4%EC%BD%94%EC%96%B4%20%EB%A9%80%ED%8B%B0%20%ED%94%84%EB%A1%9C%ED%85%8C%EC%9D%B8%20%EC%96%B4%EB%8D%9C%ED%8A%B8%20%EA%B1%B4%EC%82%AC%EB%A3%8C%20%28%EA%B3%A0%EC%96%91%EC%9D%B4%29
178,지위피크(ZIWI Peak),에어드라이드 뉴질랜드 램 캣,CAT,,https://search.shopping.naver.com/search/all?query=%EC%A7%80%EC%9C%84%ED%94%BC%ED%81%AC%20%EC%97%90%EC%96%B4%EB%93%9C%EB%9D%BC%EC%9D%B4%EB%93%9C%20%EB%89%B4%EC%A7%88%EB%9E%9C%EB%93%9C%20%EB%9E%A8%20%EC%BA%A3
179,지위피크(ZIWI Peak),에어드라이드 뉴질랜드 치킨 캣,CAT,,https://search.shopping.naver.com/search/all?query=%EC%A7%80%EC%9C%84%ED%94%BC%ED%81%AC%20%EC%97%90%EC%96%B4%EB%93%9C%EB%9D%BC%EC%9D%B4%EB%93%9C%20%EB%89%B4%EC%A7%88%EB%9E%9C%EB%93%9C%20%EC%B9%98%ED%82%A8%20%EC%BA%A3
180,지위피크(ZIWI Peak),에어드라이드 뉴질랜드 맥케럴앤램 캣,CAT,,https://search.shopping.naver.com/search/all?query=%EC%A7%80%EC%9C%84%ED%94%BC%ED%81%AC%20%EC%97%90%EC%96%B4%EB%93%9C%EB%9D%BC%EC%9D%B4%EB%93%9C%20%EB%89%B4%EC%A7%88%EB%9E%9C%EB%93%9C%20%EB%A7%A5%EC%BC%80%EB%9F%B4%EC%95%A4%EB%9E%A8%20%EC%BA%A3
181,지위피크(ZIWI Peak),에어드라이드 뉴질랜드 비프 캣,CAT,,https://search.shopping.naver.com/search/all?query=%EC%A7%80%EC%9C%84%ED%94%BC%ED%81%AC%20%EC%97%90%EC%96%B4%EB%93%9C%EB%9D%BC%EC%9D%B4%EB%93%9C%20%EB%89%B4%EC%A7%88%EB%9E%9C%EB%93%9C%20%EB%B9%84%ED%94%84%20%EC%BA%A3
182,지위피크(ZIWI Peak),에어드라이드 뉴질랜드 레인디어 캣,CAT,,https://search.shopping.naver.com/search/all?query=%EC%A7%80%EC%9C%84%ED%94%BC%ED%81%AC%20%EC%97%90%EC%96%B4%EB%93%9C%EB%9D%BC%EC%9D%B4%EB%93%9C%20%EB%89%B4%EC%A7%88%EB%9E%9C%EB%93%9C%20%EB%A0%88%EC%9D%B8%EB%94%94%EC%96%B4%20%EC%BA%A3
183,웰니스(Wellness),코어 그레인프리 오리지날 캣 건사료,CAT,,https://search.shopping.naver.com/search/all?query=%EC%9B%B0%EB%8B%88%EC%8A%A4%20%EC%BD%94%EC%96%B4%20%EA%B7%B8%EB%A0%88%EC%9D%B8%ED%94%84%EB%A6%AC%20%EC%98%A4%EB%A6%AC%EC%A7%80%EB%82%A0%20%EC%BA%A3%20%EA%B1%B4%EC%82%AC%EB%A3%8C
184,웰니스(Wellness),컴플리트 헬스 어덜트 참치앤연어 건사료 (고양이),CAT,,https://search.shopping.naver.com/search/all?query=%EC%9B%B0%EB%8B%88%EC%8A%A4%20%EC%BB%B4%ED%94%8C%EB%A6%AC%ED%8A%B8%20%ED%97%AC%EC%8A%A4%20%EC%96%B4%EB%8D%9C%ED%8A%B8%20%EC%B0%B8%EC%B9%98%EC%95%A4%EC%97%B0%EC%96%B4%20%EA%B1%B4%EC%82%AC%EB%A3%8C%20%28%EA%B3%A0%EC%96%91%EC%9D%B4%29
185,웰니스(Wellness),심플 리미티드 인그리디언트 연어 건사료 (고양이),CAT,,https://search.shopping.naver.com/search/all?query=%EC%9B%B0%EB%8B%88%EC%8A%A4%20%EC%8B%AC%ED%94%8C%20%EB%A6%AC%EB%AF%B8%ED%8B%B0%EB%93%9C%20%EC%9D%B8%EA%B7%B8%EB%A6%AC%EB%94%94%EC%96%B8%ED%8A%B8%20%EC%97%B0%EC%96%B4%20%EA%B1%B4%EC%82%AC%EB%A3%8C%20%28%EA%B3%A0%EC%96%91%EC%9D%B4%29
186,웰니스(Wellness),코어 그레인프리 키튼 건사료,CAT,,https://search.shopping.naver.com/search/all?query=%EC%9B%B0%EB%8B%88%EC%8A%A4%20%EC%BD%94%EC%96%B4%20%EA%B7%B8%EB%A0%88%EC%9D%B8%ED%94%84%EB%A6%AC%20%ED%82%A4%ED%8A%BC%20%EA%B1%B4%EC%82%AC%EB%A3%8C
187,웰니스(Wellness),헬씨 인달전스 참치앤연어 파우치 (고양이),CAT,,https://search.shopping.naver.com/search/all?query=%EC%9B%B0%EB%8B%88%EC%8A%A4%20%ED%97%AC%EC%94%A8%20%EC%9D%B8%EB%8B%AC%EC%A0%84%EC%8A%A4%20%EC%B0%B8%EC%B9%98%EC%95%A4%EC%97%B0%EC%96%B4%20%ED%8C%8C%EC%9A%B0%EC%B9%98%20%28%EA%B3%A0%EC%96%91%EC%9D%B4%29
